n,oleales,0.0;
v,iodise,-0.25;
n,rifadin,0.0;
n,setterwort,-0.625;
v,accost,0.125;
n,pasiphae,0.0;
a,life-giving,0.25;
n,ponderosa,0.0;
a,gutless,-0.25;
n,dynamiter,0.0;
v,total,0.0;
v,cluster,0.0;
n,priapism,-0.25;
n,heliozoa,0.0;
a,bibless,-0.125;
n,costalgia,-0.625;
n,disprover,-0.75;
n,vulgarian,0.0;
n,pedaller,0.0;
v,stag,-0.25;
r,judicially,0.125;
a,riparian,0.0;
n,switchboard,0.0;
n,bindery,0.0;
n,purity,0.5;
n,paraphrenia,-0.25;
n,proaccelerin,-0.25;
n,denominator,0.125;
a,compatible,1.25;
n,showcase,0.125;
n,vocalizer,0.0;
a,temporary,0.25;
n,muztagh,0.0;
n,entsi,0.0;
n,dart,0.0;
v,amerce,0.0;
a,defensive,0.0;
a,made-up,0.125;
n,chilopsis,0.0;
n,expletive,-0.875;
n,melaena,-0.375;
a,paid-up,0.0;
v,flat-hat,0.0;
n,tinbergen,-0.125;
n,qepiq,0.0;
n,scrubland,-0.125;
n,danton,0.0;
n,petabyte,0.0;
a,dazzled,-0.125;
n,octoberfest,0.0;
v,comminate,-0.125;
a,coercive,0.25;
n,fatah,0.0;
n,uprightness,0.375;
n,filariidae,0.0;
n,xenarthra,0.0;
n,kilderkin,0.0;
n,jirga,0.0;
n,symposium,0.0;
r,south-southeast,0.0;
a,fourteen,0.0;
a,changeful,0.125;
a,morphologic,0.0;
n,spectinomycin,-0.375;
r,earnestly,0.25;
n,abacus,0.0;
n,springtail,0.0;
n,mafioso,0.0;
a,chyliferous,0.0;
a,evaporable,0.0;
n,tavern,0.0;
n,hymenophyllaceae,0.0;
a,unaddressed,-0.125;
a,heavy-armed,0.125;
n,mule,-0.75;
a,foodless,-0.25;
a,vanished,0.0;
n,exerciser,0.0;
n,mischief-maker,-0.5;
n,seminarian,0.0;
a,heraldic,-0.375;
n,writings,0.0;
n,phascogale,0.5;
a,affectionate,0.625;
n,insult,-0.5;
n,otterhound,0.0;
n,barrater,-0.25;
v,overprice,0.5;
n,stotinka,0.0;
n,anshar,0.0;
r,alphabetically,0.0;
n,meerschaum,0.0;
n,gay,0.125;
n,bludgeoner,0.0;
v,liquidize,0.0;
n,rounder,0.0;
n,khachaturian,0.0;
n,scabies,-0.625;
v,trudge,0.0;
n,monochromasy,0.125;
a,aslant,0.0;
r,characteristically,0.0;
r,disingenuously,0.25;
n,ubiquitousness,0.0;
n,holstein,0.0;
a,unfettered,-0.375;
a,surface-assimilative,0.0;
n,dotrel,0.0;
n,methapyrilene,-0.375;
n,pink,-0.125;
r,vulnerably,0.125;
v,officer,0.0;
n,deputy,0.125;
n,retrovision,0.0;
a,assertable,0.625;
a,exclusive,0.75;
n,way,0.125;
n,heavyheartedness,-0.625;
v,stock,0.125;
v,agree,1.625;
n,chlorophoneus,0.0;
n,seine,0.0;
n,stinging,-0.75;
n,daiquiri,0.0;
r,clammily,0.25;
a,applaudable,0.625;
a,hypersensitized,-0.25;
v,hypothesize,0.25;
n,hello,0.0;
a,bluish-lilac,-0.5;
n,printer,0.0;
a,drowsy,-0.125;
n,haematocolpos,-0.125;
r,northwest,0.0;
a,introversive,0.375;
a,atomic,0.0;
n,hexagon,0.0;
n,sociolinguist,0.0;
n,hertfordshire,0.0;
n,fetch,0.0;
n,cocoanut,0.0;
n,coltsfoot,0.0;
n,porringer,0.0;
v,derange,-0.375;
a,cold-eyed,0.375;
a,bovid,0.0;
n,pedophile,0.0;
n,carcinoid,-0.25;
n,sordidness,-0.5;
v,nerve,-0.75;
n,chiasma,0.0;
n,platter,0.0;
n,recruit,0.0;
n,bosk,0.0;
v,reprehend,0.125;
v,dawdle,0.0;
n,tubulidentata,0.0;
n,body,0.0;
n,sextillion,0.0;
a,surrogate,0.0;
n,robinson,0.0;
n,proudhon,0.0;
r,restlessly,0.0;
a,platitudinal,-0.25;
n,plantsman,0.0;
a,mastered,0.5;
a,invalidated,-0.25;
a,jocular,0.875;
n,intersex,0.0;
n,aladdin,0.0;
n,capparis,0.0;
n,countrywoman,0.0;
n,rum,0.0;
n,sclerotium,0.0;
n,grieg,0.0;
n,hummock,0.0;
a,dappled,0.0;
n,chalcanthite,0.0;
a,qatari,0.0;
n,marigold,0.0;
v,re-emphasize,0.0;
n,bombycidae,0.0;
a,eugenic,-0.25;
n,overfeeding,-0.5;
n,notion,0.125;
r,piggishly,0.25;
n,cowlick,0.0;
v,digitalise,0.0;
n,ginzo,0.0;
n,contralto,0.0;
n,townsend,0.0;
r,prodigally,0.0;
r,phonemic,0.0;
a,stannic,0.0;
n,sphyrapicus,0.0;
n,nainsook,0.0;
n,tange,0.0;
r,hell-for-leather,0.0;
n,eijkman,-0.25;
r,disputatiously,0.25;
n,wish-wash,0.125;
n,veau,0.0;
n,tenge,0.0;
n,realty,0.0;
n,stead,0.0;
n,aspirin,0.0;
n,satiation,-0.625;
n,jillion,-0.125;
v,de-emphasise,0.375;
n,hock-joint,0.0;
n,lufkin,0.0;
n,loonie,0.0;
n,avidness,0.0;
n,licence,0.0;
a,cashable,0.0;
n,fetterbush,0.0;
n,exodontist,0.0;
n,sassenach,0.0;
n,earnestness,0.625;
n,plunge,0.0;
a,quelled,-0.375;
n,crusader,-0.25;
n,darlingtonia,0.0;
a,amoeban,-0.125;
n,tagalog,0.0;
n,silvanus,0.0;
a,obstinate,-0.875;
v,bird-nest,0.0;
a,part-time,0.0;
n,relegation,-0.625;
a,spring-blooming,0.125;
n,harebell,0.0;
n,oubliette,0.0;
n,pollucite,0.125;
a,laputan,-0.375;
v,horseshoe,0.0;
n,gigo,-0.125;
n,snobbery,-0.375;
n,checkmate,0.5;
n,tremellaceae,0.0;
v,toddle,0.0;
n,burbot,0.0;
n,antispasmodic,0.0;
n,brigandine,0.0;
a,glomerular,0.0;
n,tea,0.0;
n,hysterectomy,0.0;
a,preconceived,-0.5;
r,reluctantly,0.0;
v,devilise,0.0;
a,sacramental,0.0;
a,alchemistical,0.0;
a,cuneal,0.25;
n,funambulist,0.0;
n,defencelessness,0.0;
n,froth,0.0;
n,kinesthetics,0.0;
n,haeckel,0.0;
n,phyle,0.0;
n,restrictiveness,-0.375;
n,trebuchet,0.0;
a,coiled,0.125;
a,sizeable,0.0;
a,unsalaried,-0.625;
n,rapidness,0.0;
n,macho,-0.125;
n,dimenhydrinate,0.0;
n,micron,0.0;
n,responsiveness,0.125;
n,showboat,0.0;
n,cleanliness,0.75;
n,self-distrust,0.5;
a,hermaphroditic,0.0;
n,otosclerosis,-0.125;
n,fuji,0.0;
n,frog,0.0;
n,sock,0.0;
v,bankrupt,0.0;
r,nowadays,0.25;
n,vanuatu,0.0;
n,khmer,0.0;
n,ahuehuete,0.0;
a,ill-used,0.375;
n,trumpery,0.125;
n,mujahidin,0.0;
n,nasturtium,0.0;
n,monotype,0.0;
n,strophe,0.0;
n,phenobarbital,0.0;
n,mercurochrome,0.0;
n,inulin,0.0;
n,meliorist,-0.25;
a,pastelike,0.0;
n,radiophotography,0.0;
a,drear,-0.625;
a,iodinated,-0.25;
n,cytoarchitectonics,0.0;
n,joplin,0.0;
v,carpet,0.0;
a,pimply,-0.375;
n,punctilio,0.625;
n,hystricidae,0.0;
a,hemostatic,-0.25;
n,lycopodiaceae,0.0;
n,escolar,0.0;
a,vegetive,0.0;
a,own,0.0;
a,unsystematic,-0.125;
n,zebibit,0.0;
n,coccidiomycosis,-0.625;
n,fremont,0.0;
n,anguillidae,0.0;
n,achievability,0.125;
n,welcomer,0.0;
n,gallamine,0.0;
n,lir,0.0;
n,jinnah,0.0;
n,sill,0.0;
r,bleakly,-0.25;
n,vaisya,0.0;
n,yggdrasil,0.0;
n,ionization,0.0;
n,crocus,0.0;
n,mandrake,0.0;
n,parlour,0.0;
n,trombicula,-0.125;
n,breeder,-0.125;
a,hominid,0.25;
n,caper,0.0;
v,zigzag,0.0;
n,yurak-samoyed,0.0;
n,szechuan,0.0;
a,surrealistic,-0.25;
n,myelography,0.0;
a,seaworthy,-0.375;
n,foeman,0.0;
v,extract,-0.25;
n,guar,0.0;
n,pul,0.0;
n,atrophedema,-0.5;
n,tallgrass,-0.125;
a,trilingual,0.0;
n,tertullian,0.0;
n,egretta,0.0;
n,equid,0.0;
r,questionably,0.25;
n,stipendiary,0.0;
a,theban,0.0;
n,scruff,0.0;
n,haitian,0.0;
n,latchstring,0.0;
n,diabolist,0.125;
n,inconel,0.0;
n,reorganization,0.0;
v,disaffect,0.5;
a,bored,0.125;
n,brief,0.0;
n,kalantas,0.0;
n,webster,0.0;
n,silene,0.0;
n,centrospermae,0.0;
n,vanilla,0.125;
n,grapevine,0.0;
r,ignominiously,0.0;
v,fireproof,0.0;
n,ziphiidae,0.0;
n,ken,0.0;
n,aristotle,0.0;
a,malthusian,0.0;
a,penny-wise,0.125;
n,padua,0.0;
v,metallize,0.0;
a,lxxxviii,0.0;
n,counsellor,0.0;
a,prejudicial,-0.75;
n,enclosure,0.0;
n,maggot,0.0;
n,hyena,0.0;
n,topicality,0.125;
n,naturalization,0.625;
n,acarine,0.0;
n,bleu,0.0;
r,unpardonably,0.0;
n,blueprint,0.0;
n,ida,0.0;
a,ebon,0.0;
r,such,0.0;
n,alkyl,0.0;
n,roumania,0.0;
n,umbrina,0.0;
a,irreproducible,-0.5;
n,pedaliaceae,0.0;
n,wager,0.0;
n,pupa,0.0;
n,salvadora,0.0;
n,americanism,0.0;
n,esophagitis,-0.625;
n,gizmo,0.0;
n,chislev,0.0;
a,veinlike,0.375;
a,dissident,-0.125;
n,neuritis,-0.5;
v,sneer,0.0;
n,oxymoron,0.125;
n,collinsia,0.0;
v,enounce,0.125;
n,sixties,0.0;
n,eponym,0.0;
n,valiancy,0.5;
n,mire,0.0;
n,acrogen,0.0;
r,backward,0.0;
n,perilune,0.0;
r,heartlessly,0.25;
n,spleen,-0.5;
n,mycelium,0.0;
n,shorthand,0.0;
n,gentleman,0.125;
a,burly,0.0;
a,fissiparous,0.375;
n,ream,0.0;
v,finger,0.0;
a,citified,0.0;
v,shill,0.0;
n,kirpan,0.0;
v,slash,0.125;
n,oenanthe,-0.125;
n,robertson,0.0;
n,guaira,0.125;
n,noria,0.0;
n,oven,0.0;
n,eyrie,0.5;
n,quasar,0.0;
n,isle,0.0;
n,ponstel,-0.625;
v,azure,0.0;
v,elicit,0.0;
n,ultramontanism,0.0;
v,forsake,-0.375;
n,haggai,-0.25;
n,confluent,0.0;
a,noncritical,-1.0;
r,remarkably,0.125;
a,ternate,0.25;
r,wretchedly,0.25;
n,slingback,0.0;
v,sate,-0.25;
n,areca,0.0;
a,breastless,-0.5;
n,impressionism,0.0;
n,northwestward,0.0;
a,runcinate,0.125;
n,mcia,0.0;
r,obliquely,0.0;
n,punter,0.0;
a,extraneous,-1.25;
n,blinks,0.0;
a,bubbling,0.125;
n,intrigue,0.375;
r,immovably,-0.25;
a,macrencephalic,0.0;
n,jewelry,0.125;
n,brit,0.0;
n,prosthetist,0.0;
r,candidly,0.375;
n,table,0.0;
v,schlep,0.0;
v,hiss,0.0;
n,dimwit,-0.25;
a,regent,0.125;
n,pittsburgh,0.0;
n,acrilan,0.0;
v,overflow,-0.5;
v,overfly,0.0;
n,fumewort,0.0;
a,beetle-browed,-0.625;
n,agassiz,0.0;
n,valium,0.0;
n,marquise,0.125;
r,deep,0.0;
n,biofeedback,-0.25;
r,hotly,0.125;
n,celesta,0.0;
v,collogue,0.0;
n,periclase,0.0;
r,windward,0.0;
v,prize,0.5;
v,catholicize,0.0;
a,large-leaved,-0.125;
n,affection,0.375;
a,derisory,0.625;
n,squeaker,0.0;
r,cytophotometrically,0.0;
n,encore,0.0;
a,matter-of-fact,0.0;
r,agonizingly,-0.125;
a,striped,0.0;
n,mailer,0.0;
n,ceratostomataceae,0.0;
n,pigfish,0.125;
v,address,0.0;
n,bourgeoisie,0.0;
v,whiten,0.0;
n,baronage,0.0;
n,cowboy,0.25;
a,96,0.0;
n,shipbuilding,0.0;
v,defang,0.0;
n,torr,0.0;
a,dreamy,0.375;
v,rabbit,0.0;
n,rubato,-0.375;
n,nutritiveness,0.875;
n,aythya,0.0;
v,school,0.25;
n,tutti-frutti,0.0;
a,homespun,-0.25;
a,slighting,-0.625;
n,description,-0.125;
n,regulator,0.0;
a,murmuring,-0.5;
a,resettled,0.0;
n,algarroba,0.0;
n,rave-up,-0.125;
n,enteron,-0.375;
n,busman,0.0;
n,indigirka,0.0;
n,tweet,0.0;
n,kudzu,0.0;
a,shagged,-0.5;
n,parascalops,0.0;
n,anaplasia,0.0;
n,amicableness,-0.375;
n,dutch,0.0;
n,gallium,0.0;
n,saquinavir,0.0;
n,kenning,0.0;
n,leucothoe,0.0;
v,pester,-0.125;
n,slalom,0.0;
n,balminess,-0.625;
n,blindfold,0.0;
n,inoculant,0.0;
n,kingbird,0.0;
a,bigamous,0.0;
v,pip,0.125;
v,tantalize,-0.125;
n,chlorothiazide,0.0;
a,autotypic,0.0;
a,quenched,-0.375;
n,esophagoscope,0.0;
n,tungsten,0.0;
a,conjoined,0.0;
r,southeastward,0.0;
a,one-man,0.0;
a,paradisaical,0.25;
n,historicism,0.0;
n,advertorial,0.0;
n,entreaty,0.0;
n,unhurriedness,-0.5;
n,ridley,0.0;
n,compote,0.0;
n,hysteroscopy,0.0;
n,kraal,0.0;
n,coign,0.0;
a,blue-collar,0.0;
n,perejil,0.0;
n,chironomidae,0.0;
n,change-of-pace,0.0;
n,multiprogramming,0.0;
v,complicate,-0.25;
n,palace,0.0;
n,naples,0.0;
n,mavin,0.125;
n,generousness,0.0;
n,eelam,0.0;
n,dimorphotheca,0.0;
n,abrocome,0.0;
n,sawan,0.0;
n,snow-blindness,0.0;
n,banjo,0.0;
n,hals,0.0;
n,aristotelianism,0.0;
n,vitalness,0.5;
v,benday,0.0;
n,blepharism,0.0;
a,planless,0.375;
r,seventhly,0.0;
n,microscopy,0.0;
n,hydrotherapy,0.0;
r,ploddingly,0.25;
a,tasseled,-0.125;
v,squint,0.0;
v,ruck,-0.25;
n,glossy,0.5;
n,sentiment,-0.75;
n,scurf,0.0;
a,organized,-0.125;
a,farsighted,0.25;
n,anadenanthera,0.0;
n,jiddah,0.0;
n,doggerel,0.0;
r,invincibly,0.25;
n,crocuta,0.0;
v,sprain,0.0;
n,statice,0.0;
r,climatically,0.125;
a,intercollegiate,0.0;
n,balefire,0.0;
a,inadequate,-1.125;
a,pro-american,0.0;
n,spate,-0.25;
n,coiffeuse,0.0;
n,subjoining,0.0;
a,glossy,0.125;
n,spectrometer,0.0;
a,pro-inflammatory,-0.625;
a,neurophysiological,0.0;
v,rattle,0.0;
n,flugelhorn,0.125;
n,seashell,0.0;
v,join,0.0;
a,augean,-0.556;
n,umbel,0.0;
n,revivalism,0.0;
n,patternmaker,0.0;
n,catalyst,0.0;
n,clonidine,0.0;
n,descriptivism,-0.125;
v,exempt,-0.125;
r,luridly,0.25;
n,escrow,0.0;
a,materialistic,0.5;
n,warrantee,0.0;
r,grievously,0.25;
a,maverick,0.375;
n,licorice,0.0;
n,strawman,-0.125;
n,desperate,-0.25;
n,ovipositor,0.0;
a,thornless,-0.25;
n,threader,0.0;
a,symbolic,0.0;
n,frigidity,0.0;
a,chuck-full,0.0;
n,pillage,0.0;
a,dimorphic,-0.125;
v,carry,0.5;
r,observingly,0.375;
r,expensively,0.375;
n,metallic,0.0;
n,triage,0.0;
n,eisenstein,0.0;
n,strymon,0.0;
a,shipboard,0.0;
n,angst,-0.125;
n,bacca,0.0;
n,hebetude,-0.125;
v,delight,0.5;
n,technetium,-0.125;
a,clement,-0.125;
n,hackamore,0.0;
n,non-jew,0.0;
n,quarterlight,0.0;
n,klondike,0.0;
n,innovator,0.0;
n,bilirubin,0.0;
a,antecubital,0.0;
r,fortuitously,0.5;
n,catherine,0.0;
v,craft,0.0;
a,autacoidal,0.0;
a,cross-pollinating,0.0;
a,well-endowed,0.0;
n,ge,0.125;
n,incurring,-0.125;
n,patrimony,0.0;
n,ponderer,0.125;
n,proserpina,0.0;
n,jog,-0.125;
n,tenebrionidae,0.0;
n,shall-flower,0.0;
v,defoliate,0.0;
n,byproduct,-0.375;
n,unmalleability,-0.5;
n,bruchus,-0.125;
v,pension,0.0;
n,immovableness,-0.5;
n,prednisone,0.0;
n,quinacrine,-0.125;
n,hunter,-0.125;
n,whiz-kid,0.0;
a,passionate,0.0;
v,pamper,-0.125;
n,croup,-0.625;
r,southwest,0.0;
a,portentous,0.25;
n,lanchow,0.0;
a,high-ranking,0.625;
n,ccrc,0.0;
v,alert,0.0;
n,ulemorrhagia,-0.375;
n,jansenism,0.0;
a,enwrapped,0.125;
n,seaborg,0.0;
n,scholar,0.0;
n,sauna,0.0;
n,faggot,-0.125;
n,ratifier,0.125;
n,nonsteroidal,-0.375;
v,bootlick,0.125;
v,objectify,0.0;
n,otalgia,0.0;
n,creatine,-0.5;
v,urge,-0.125;
n,warplane,0.0;
a,glimmery,0.25;
n,legs,0.25;
n,hindostani,0.0;
n,coeloglossum,0.0;
n,octavian,0.0;
v,capacitate,0.125;
a,seventy-four,0.0;
n,rontgen,0.0;
n,lemonade,-0.125;
n,guard,0.0;
n,angledozer,0.0;
n,testee,0.0;
n,demagog,0.125;
n,doorcase,0.0;
a,passe,0.0;
n,lividness,-0.625;
n,unitisation,0.0;
n,amphigory,0.0;
n,ladoga,0.0;
n,escritoire,0.0;
n,hiker,0.0;
a,bivariate,0.0;
n,lasalle,0.0;
n,particularism,0.125;
n,shell-flower,0.0;
a,wafer-like,0.0;
n,international,0.0;
v,incense,0.0;
n,droseraceae,0.0;
v,exist,0.125;
n,horseman,0.0;
n,hagiology,0.0;
r,hence,0.625;
r,next,0.0;
n,tko,-0.625;
v,focalize,0.0;
n,inhabitant,0.0;
v,target,0.0;
r,icily,0.125;
n,melkite,0.0;
v,harry,-0.125;
n,tyndale,0.0;
a,silklike,0.125;
v,canker,-0.625;
n,broccoli,0.0;
n,devise,0.0;
n,gesneriaceae,0.0;
n,arctium,0.0;
n,gongorism,-0.25;
n,platyrrhine,0.0;
n,aminoplast,0.0;
a,oval-fruited,0.375;
n,seizing,0.0;
n,latinae,0.0;
n,ceresin,0.0;
n,heteranthera,-0.25;
n,abbe,0.125;
a,alkylic,0.0;
n,one-dimensionality,0.0;
n,extraneousness,0.0;
v,club,0.0;
n,lie-abed,0.0;
n,slenderness,0.125;
n,racialism,0.0;
a,domed,0.25;
v,visualise,0.0;
n,hemminge,0.0;
a,nonsurgical,-0.125;
r,doggedly,-0.125;
v,precede,0.0;
v,snow-blind,0.0;
r,recurrently,0.125;
r,apace,0.0;
n,pork-fish,0.0;
r,never,-0.75;
n,mismatch,-0.334;
n,chiton,-0.25;
n,faculty,0.125;
n,delairea,0.0;
v,retell,0.0;
n,physiologist,0.0;
n,seychellois,0.0;
v,shaft,0.0;
a,outclassed,-0.375;
a,pale-faced,0.0;
n,cereal,0.0;
n,bagful,0.0;
n,dustrag,0.0;
a,instinctive,0.125;
v,poultice,0.125;
r,unfortunately,-0.875;
n,razzmatazz,0.0;
n,transition,0.0;
n,incisure,0.0;
n,vac,0.0;
a,alchemical,0.0;
n,kirkuk,0.0;
v,bacterise,0.0;
n,sucrose,0.0;
n,impatience,-0.75;
n,idolizer,0.625;
r,metaphorically,0.125;
n,abstention,0.125;
v,pervade,0.0;
v,disembody,0.25;
n,coonskin,0.0;
v,smite,-0.875;
n,freewheeler,0.375;
n,creativity,0.125;
n,sight,0.125;
n,impetuosity,-0.125;
n,polypedates,0.0;
n,baseball,0.0;
n,frijolito,0.0;
n,moban,0.0;
n,beriberi,-0.5;
r,onshore,0.0;
v,lurch,-0.25;
n,neighbourhood,0.0;
n,complaisance,-0.25;
n,hands,0.0;
n,jaboticaba,0.0;
n,carnauba,0.125;
n,perturbation,-1.25;
v,annunciate,0.0;
n,swim,0.0;
n,phidias,0.0;
r,callously,0.0;
n,umbrella,0.0;
n,nad,0.0;
n,diarchy,0.0;
n,hallah,0.0;
v,match,0.5;
n,rumormonger,0.0;
v,billet,0.0;
a,semiopaque,0.125;
n,dualism,0.5;
a,ventricous,0.0;
v,arterialise,0.0;
n,lampyridae,0.0;
r,menacingly,0.25;
n,reclining,0.0;
n,suppuration,-0.25;
n,kea,0.0;
n,baldpate,0.0;
n,croton,0.0;
n,haematopodidae,0.0;
n,scoria,0.0;
n,flicker,0.0;
n,unnilquadium,0.0;
n,brisance,0.0;
r,adverbially,0.0;
v,beseem,0.375;
n,veronese,0.0;
a,buck-toothed,0.0;
n,pensacola,0.0;
n,bolzano,0.0;
n,proprietor,0.0;
a,third-dimensional,0.0;
n,oregonian,0.0;
n,kaki,0.0;
n,socinus,0.0;
a,ataxic,-0.25;
a,supranational,0.0;
n,parus,-0.125;
n,principality,0.0;
n,demetrius,0.0;
v,gain,0.75;
n,unanimity,0.5;
n,norepinephrine,0.0;
n,succuba,0.0;
n,paddle,-0.5;
n,give-and-take,-0.25;
n,mckim,0.0;
r,outside,0.0;
n,brokerage,0.0;
n,belarus,0.0;
a,unmindful,-0.75;
a,aeromechanic,0.0;
a,irremovable,-0.5;
r,sparely,0.125;
n,specialty,0.5;
n,paul,-0.125;
n,maquisard,0.0;
n,haemopis,0.0;
n,conqueror,0.0;
a,miscellaneous,0.125;
n,photomontage,0.0;
n,nothofagus,0.0;
a,untranslatable,-0.5;
r,clean,0.0;
n,part-timer,0.0;
a,exploded,0.5;
n,tapster,0.0;
a,ocular,-0.375;
r,dementedly,0.25;
n,scold,0.0;
v,theorise,0.25;
a,exultant,0.0;
n,february,0.0;
a,moving,0.625;
n,nautilus,0.25;
v,splice,0.0;
a,flying,0.0;
v,agglomerate,0.0;
n,fragment,0.125;
n,overachiever,0.5;
v,improvise,0.0;
n,dishwashing,0.0;
v,skedaddle,0.125;
a,graspable,0.25;
n,lividity,-0.625;
n,autograph,0.0;
n,sundown,0.0;
a,lithographic,0.0;
n,myrmecophile,0.0;
n,razorback,0.0;
n,wormwood,-0.375;
n,microfossil,0.0;
v,brook,-0.5;
v,thrash,-0.125;
a,calyceal,0.0;
n,fries,0.125;
n,outrage,0.25;
n,lactase,0.0;
n,calefaction,0.0;
n,fredericton,0.0;
n,earthstar,0.0;
n,reincarnation,0.0;
n,missouri,0.0;
n,saltiness,-0.125;
n,tinamou,0.0;
a,excellent,1.0;
n,certhiidae,0.0;
n,olympia,0.0;
n,puck,0.0;
r,home,0.0;
n,bluebell,0.0;
n,fantods,-0.5;
v,habituate,0.0;
n,an,-0.125;
v,disinfect,0.25;
n,junkers,0.0;
n,kidnaper,0.0;
n,lactarius,0.0;
n,mariposa,0.0;
n,seaway,0.0;
n,weakfish,0.0;
n,nutmeg,0.0;
r,plastically,0.0;
n,salim,0.0;
n,cowpox,-0.625;
n,valdecoxib,-0.625;
n,cozy,0.0;
a,unsterilised,-0.375;
n,tightwad,0.0;
r,sidesplittingly,0.0;
n,oled,0.0;
n,spiderflower,0.0;
n,tintinnabulation,0.0;
a,dewy,0.0;
n,luculus,0.0;
n,lloyd,0.0;
n,protoceratops,0.0;
n,constellation,0.0;
n,embolism,0.0;
a,purplish,0.0;
n,legacy,0.0;
n,actor,0.0;
n,grannie,0.0;
a,snoopy,-0.25;
n,traducement,-0.625;
n,fallaciousness,0.0;
n,pock,0.0;
a,uncharitable,-0.125;
a,reconstructed,0.0;
n,sinuosity,0.0;
n,glycerogel,0.0;
n,dimocarpus,0.125;
n,dipladenia,0.0;
n,masoud,0.0;
a,trespassing,-0.5;
a,make-believe,-0.125;
n,brahmana,0.0;
n,kali,0.0;
n,abdias,-0.25;
a,albigensian,0.0;
n,brightness,0.5;
n,dumetella,0.0;
n,mespilus,0.0;
a,salient,0.125;
n,spirits,0.0;
n,bastardisation,0.125;
n,littleness,0.5;
n,enterobacteria,0.0;
n,sarcocephalus,0.0;
n,midplane,0.0;
n,achlorhydria,-0.625;
a,knock-down-and-drag-out,-0.25;
n,gesneria,0.0;
a,three-cornered,0.25;
n,channelization,0.0;
n,gladdon,0.0;
n,rhizobiaceae,0.0;
n,positivism,0.5;
n,scratching,0.0;
n,keratoconus,0.25;
r,twice,0.0;
n,raciness,0.0;
v,avulse,0.0;
n,saturnia,0.0;
a,dual-lane,0.0;
n,tannin,0.0;
n,mulct,-0.125;
n,subtonic,0.0;
n,prolapse,0.0;
n,shading,-0.125;
n,racoon,0.0;
n,brain-worker,0.0;
n,mn,0.0;
v,miscarry,-0.5;
n,efferent,0.0;
r,desperately,-0.125;
n,heathfowl,0.0;
a,beauteous,0.125;
n,ardour,0.375;
n,more,0.0;
n,brat,-0.375;
a,preexistent,-0.375;
n,pinkeye,-0.5;
n,florist,0.0;
n,teth,0.0;
n,flattery,0.125;
n,gourmand,0.0;
n,campaigning,0.0;
n,lowlands,0.0;
n,eggshake,0.0;
n,austin,0.0;
a,malicious,-0.375;
n,hexalectris,0.0;
v,manifest,0.125;
n,twenty-eight,0.0;
n,endoderm,0.0;
n,myotis,0.0;
n,peanuts,0.0;
v,express,0.0;
a,unrespectable,0.5;
n,kraurosis,0.0;
n,plier,0.0;
r,scarcely,-0.125;
n,alsophila,0.0;
v,root,0.0;
n,diffusion,0.0;
n,tiliomycetes,-0.125;
a,walking,0.5;
n,deaconess,0.0;
n,jaw,0.0;
n,foliation,0.0;
n,alt,0.0;
n,valley,0.0;
n,worthwhileness,0.0;
n,rector,0.0;
n,unsatisfactoriness,0.75;
n,kerbela,0.0;
n,wooer,0.0;
n,straight,0.0;
n,sashay,-0.125;
n,apium,0.0;
n,nepa,0.0;
n,reboxetine,0.0;
v,philosophise,0.25;
n,overture,0.0;
a,pumped,-0.375;
a,statute,0.0;
n,lbf.,0.0;
n,solmization,0.0;
n,myxinikela,0.0;
v,belay,0.0;
n,photoretinitis,-0.625;
n,balloting,0.125;
n,cydippida,0.125;
v,solemnize,0.25;
a,laudable,0.625;
n,esplanade,0.0;
a,chylaceous,0.0;
v,dish,0.0;
r,rollickingly,0.25;
n,poroporo,0.0;
n,flies,0.0;
a,cagey,0.75;
n,tinkerer,0.0;
a,bigoted,-0.5;
r,quickly,0.0;
n,wand,0.0;
n,sfax,0.0;
a,nursed,0.0;
n,letup,0.0;
n,arbitrageur,0.0;
n,sailmaker,0.0;
n,hectometer,0.0;
a,sarcosomal,0.0;
n,bulb,0.0;
a,denotative,0.25;
n,phenylalanine,0.0;
n,memoir,0.0;
n,allopurinol,-0.125;
n,esther,0.0;
r,insensitively,0.25;
n,silica,0.0;
n,bookkeeper,0.0;
n,cheddar,-0.125;
v,deaminate,0.0;
a,concentrated,-0.375;
n,bagman,0.0;
n,calyculus,0.0;
n,temporality,0.0;
n,ebony,-0.125;
a,inexact,-0.125;
n,pitfall,-0.25;
n,objectification,0.0;
n,recycling,0.0;
n,durabolin,0.0;
n,goodwill,0.556;
a,memberless,0.0;
n,cartagena,0.0;
n,parenthood,0.0;
n,pia,0.0;
n,brutalisation,0.125;
v,mulch,0.0;
v,disafforest,0.0;
a,monogynic,0.0;
a,deep-set,0.0;
n,frijole,0.0;
n,opuntia,0.0;
r,globally,0.0;
r,corruptly,0.25;
n,misinterpretation,-0.5;
n,annamite,0.0;
n,mackinaw,0.0;
n,usableness,0.5;
n,coverall,-0.125;
n,shirtlifter,0.0;
n,walk-on,0.0;
n,estuary,0.0;
n,eucarya,0.0;
n,army,0.0;
n,perigee,0.0;
v,doze,0.0;
n,rookery,0.0;
n,troupe,0.0;
n,illiterate,-0.5;
n,issuer,0.0;
a,mute,-0.25;
n,nougat,0.0;
n,firing,0.25;
n,overcasting,0.0;
a,elysian,0.875;
n,lashkar-e-omar,0.0;
n,ramipril,0.125;
n,ringling,0.0;
